,CUID,Species,Year,LGL counts,NuSEDS counts by CU,Total run,Region
53,302,Chinook,1950,NA,NA,NA,Fraser
115,302,Chinook,1951,NA,NA,NA,Fraser
177,302,Chinook,1952,NA,NA,NA,Fraser
239,302,Chinook,1953,NA,NA,NA,Fraser
301,302,Chinook,1954,NA,NA,NA,Fraser
363,302,Chinook,1955,NA,NA,NA,Fraser
425,302,Chinook,1956,NA,NA,NA,Fraser
487,302,Chinook,1957,NA,NA,NA,Fraser
549,302,Chinook,1958,NA,NA,NA,Fraser
611,302,Chinook,1959,NA,NA,NA,Fraser
673,302,Chinook,1960,NA,NA,NA,Fraser
735,302,Chinook,1961,NA,NA,NA,Fraser
797,302,Chinook,1962,NA,NA,NA,Fraser
859,302,Chinook,1963,NA,NA,NA,Fraser
921,302,Chinook,1964,NA,NA,NA,Fraser
983,302,Chinook,1965,NA,NA,NA,Fraser
1045,302,Chinook,1966,NA,NA,NA,Fraser
1107,302,Chinook,1967,NA,NA,NA,Fraser
1169,302,Chinook,1968,NA,NA,NA,Fraser
1231,302,Chinook,1969,NA,NA,NA,Fraser
1293,302,Chinook,1970,NA,NA,NA,Fraser
1355,302,Chinook,1971,NA,NA,NA,Fraser
1417,302,Chinook,1972,NA,NA,NA,Fraser
1479,302,Chinook,1973,NA,NA,NA,Fraser
1541,302,Chinook,1974,NA,NA,NA,Fraser
1603,302,Chinook,1975,NA,NA,NA,Fraser
1665,302,Chinook,1976,NA,NA,NA,Fraser
1727,302,Chinook,1977,NA,NA,NA,Fraser
1789,302,Chinook,1978,NA,NA,NA,Fraser
1851,302,Chinook,1979,NA,NA,NA,Fraser
1913,302,Chinook,1980,NA,NA,NA,Fraser
1975,302,Chinook,1981,NA,NA,NA,Fraser
2037,302,Chinook,1982,NA,NA,NA,Fraser
2099,302,Chinook,1983,NA,NA,NA,Fraser
2161,302,Chinook,1984,NA,NA,NA,Fraser
2223,302,Chinook,1985,NA,NA,NA,Fraser
2285,302,Chinook,1986,NA,NA,NA,Fraser
2347,302,Chinook,1987,NA,NA,NA,Fraser
2409,302,Chinook,1988,NA,NA,NA,Fraser
2471,302,Chinook,1989,NA,NA,NA,Fraser
2533,302,Chinook,1990,NA,NA,NA,Fraser
2595,302,Chinook,1991,NA,NA,NA,Fraser
2657,302,Chinook,1992,NA,NA,NA,Fraser
2719,302,Chinook,1993,NA,NA,NA,Fraser
2781,302,Chinook,1994,NA,NA,NA,Fraser
2843,302,Chinook,1995,103,NA,NA,Fraser
2905,302,Chinook,1996,201,423,NA,Fraser
2967,302,Chinook,1997,440,831,NA,Fraser
3029,302,Chinook,1998,173,NA,NA,Fraser
3091,302,Chinook,1999,73,NA,NA,Fraser
3153,302,Chinook,2000,186,NA,NA,Fraser
3215,302,Chinook,2001,150,NA,NA,Fraser
3277,302,Chinook,2002,76,NA,NA,Fraser
3339,302,Chinook,2003,115,NA,NA,Fraser
3401,302,Chinook,2004,60,NA,NA,Fraser
3463,302,Chinook,2005,45,NA,NA,Fraser
3525,302,Chinook,2006,46,NA,NA,Fraser
3587,302,Chinook,2007,112,NA,NA,Fraser
3649,302,Chinook,2008,31,NA,NA,Fraser
3711,302,Chinook,2009,65,NA,NA,Fraser
3773,302,Chinook,2010,317,NA,NA,Fraser
3835,302,Chinook,2011,266,NA,NA,Fraser
3897,302,Chinook,2012,319,NA,NA,Fraser
3959,302,Chinook,2013,366,NA,NA,Fraser
4021,302,Chinook,2014,284,NA,NA,Fraser
4083,302,Chinook,2015,192,NA,NA,Fraser
4145,302,Chinook,2016,245,NA,NA,Fraser
4207,302,Chinook,2017,161,NA,NA,Fraser
4269,302,Chinook,2018,103,NA,NA,Fraser
4331,302,Chinook,2019,NA,NA,NA,Fraser
4393,302,Chinook,2020,NA,NA,NA,Fraser
4455,302,Chinook,2021,NA,NA,NA,Fraser
4517,302,Chinook,2022,NA,NA,NA,Fraser
2,303,Chinook,1950,NA,NA,NA,Fraser
64,303,Chinook,1951,NA,1500,NA,Fraser
126,303,Chinook,1952,NA,75000,NA,Fraser
188,303,Chinook,1953,NA,15000,NA,Fraser
250,303,Chinook,1954,NA,15000,NA,Fraser
312,303,Chinook,1955,NA,7500,NA,Fraser
374,303,Chinook,1956,NA,3500,NA,Fraser
436,303,Chinook,1957,NA,3500,NA,Fraser
498,303,Chinook,1958,NA,16500,NA,Fraser
560,303,Chinook,1959,NA,18000,NA,Fraser
622,303,Chinook,1960,NA,3500,NA,Fraser
684,303,Chinook,1961,NA,5000,NA,Fraser
746,303,Chinook,1962,NA,2000,NA,Fraser
808,303,Chinook,1963,NA,13500,NA,Fraser
870,303,Chinook,1964,NA,6000,NA,Fraser
932,303,Chinook,1965,NA,8500,NA,Fraser
994,303,Chinook,1966,NA,9000,NA,Fraser
1056,303,Chinook,1967,NA,7500,NA,Fraser
1118,303,Chinook,1968,NA,7500,NA,Fraser
1180,303,Chinook,1969,NA,7500,NA,Fraser
1242,303,Chinook,1970,NA,7500,NA,Fraser
1304,303,Chinook,1971,NA,15000,NA,Fraser
1366,303,Chinook,1972,NA,15000,NA,Fraser
1428,303,Chinook,1973,NA,35000,NA,Fraser
1490,303,Chinook,1974,NA,35000,NA,Fraser
1552,303,Chinook,1975,NA,15000,NA,Fraser
1614,303,Chinook,1976,NA,7500,NA,Fraser
1676,303,Chinook,1977,NA,25000,NA,Fraser
1738,303,Chinook,1978,NA,15000,NA,Fraser
1800,303,Chinook,1979,NA,15000,NA,Fraser
1862,303,Chinook,1980,NA,10000,NA,Fraser
1924,303,Chinook,1981,NA,20000,NA,Fraser
1986,303,Chinook,1982,NA,22000,NA,Fraser
2048,303,Chinook,1983,NA,6000,NA,Fraser
2110,303,Chinook,1984,122395,120837,NA,Fraser
2172,303,Chinook,1985,175401,174778,NA,Fraser
2234,303,Chinook,1986,163312,162596,NA,Fraser
2296,303,Chinook,1987,79956,79038,NA,Fraser
2358,303,Chinook,1988,35572,35116,NA,Fraser
2420,303,Chinook,1989,76032,74685,NA,Fraser
2482,303,Chinook,1990,178839,177375,NA,Fraser
2544,303,Chinook,1991,92050,90638,NA,Fraser
2606,303,Chinook,1992,132363,130411,NA,Fraser
2668,303,Chinook,1993,120487,118998,NA,Fraser
2730,303,Chinook,1994,99649,98334,NA,Fraser
2792,303,Chinook,1995,28830,28616,NA,Fraser
2854,303,Chinook,1996,38600,37394,NA,Fraser
2916,303,Chinook,1997,71955,70514,NA,Fraser
2978,303,Chinook,1998,201188,200258,NA,Fraser
3040,303,Chinook,1999,105458,104415,NA,Fraser
3102,303,Chinook,2000,79141,77754,NA,Fraser
3164,303,Chinook,2001,109734,108502,NA,Fraser
3226,303,Chinook,2002,84180,83011,NA,Fraser
3288,303,Chinook,2003,247916,246984,NA,Fraser
3350,303,Chinook,2004,140270,139126,NA,Fraser
3412,303,Chinook,2005,88756,88581,NA,Fraser
3474,303,Chinook,2006,60618,60422,NA,Fraser
3536,303,Chinook,2007,76655,76483,NA,Fraser
3598,303,Chinook,2008,41781,41603,NA,Fraser
3660,303,Chinook,2009,70272,70142,NA,Fraser
3722,303,Chinook,2010,103875,103515,NA,Fraser
3784,303,Chinook,2011,123691,123478,NA,Fraser
3846,303,Chinook,2012,44663,44467,NA,Fraser
3908,303,Chinook,2013,43143,42953,NA,Fraser
3970,303,Chinook,2014,44907,44686,NA,Fraser
4032,303,Chinook,2015,101759,101516,NA,Fraser
4094,303,Chinook,2016,41526,41327,NA,Fraser
4156,303,Chinook,2017,30049,29799,NA,Fraser
4218,303,Chinook,2018,46336,46094,NA,Fraser
4280,303,Chinook,2019,NA,45186,NA,Fraser
4342,303,Chinook,2020,NA,43087,NA,Fraser
4404,303,Chinook,2021,NA,36449,NA,Fraser
4466,303,Chinook,2022,NA,81649,NA,Fraser
4,304,Chinook,1950,NA,NA,NA,Fraser
66,304,Chinook,1951,NA,750,NA,Fraser
128,304,Chinook,1952,NA,750,NA,Fraser
190,304,Chinook,1953,NA,1500,NA,Fraser
252,304,Chinook,1954,NA,750,NA,Fraser
314,304,Chinook,1955,NA,750,NA,Fraser
376,304,Chinook,1956,NA,750,NA,Fraser
438,304,Chinook,1957,NA,3500,NA,Fraser
500,304,Chinook,1958,NA,750,NA,Fraser
562,304,Chinook,1959,NA,750,NA,Fraser
624,304,Chinook,1960,NA,750,NA,Fraser
686,304,Chinook,1961,NA,750,NA,Fraser
748,304,Chinook,1962,NA,750,NA,Fraser
810,304,Chinook,1963,NA,750,NA,Fraser
872,304,Chinook,1964,NA,750,NA,Fraser
934,304,Chinook,1965,NA,750,NA,Fraser
996,304,Chinook,1966,NA,750,NA,Fraser
1058,304,Chinook,1967,NA,100,NA,Fraser
1120,304,Chinook,1968,NA,750,NA,Fraser
1182,304,Chinook,1969,NA,1000,NA,Fraser
1244,304,Chinook,1970,NA,1500,NA,Fraser
1306,304,Chinook,1971,NA,250,NA,Fraser
1368,304,Chinook,1972,NA,400,NA,Fraser
1430,304,Chinook,1973,NA,200,NA,Fraser
1492,304,Chinook,1974,NA,400,NA,Fraser
1554,304,Chinook,1975,NA,200,NA,Fraser
1616,304,Chinook,1976,NA,200,NA,Fraser
1678,304,Chinook,1977,NA,600,NA,Fraser
1740,304,Chinook,1978,NA,400,NA,Fraser
1802,304,Chinook,1979,NA,200,NA,Fraser
1864,304,Chinook,1980,NA,300,NA,Fraser
1926,304,Chinook,1981,NA,100,NA,Fraser
1988,304,Chinook,1982,NA,400,NA,Fraser
2050,304,Chinook,1983,NA,550,NA,Fraser
2112,304,Chinook,1984,NA,300,NA,Fraser
2174,304,Chinook,1985,NA,210,NA,Fraser
2236,304,Chinook,1986,NA,150,NA,Fraser
2298,304,Chinook,1987,NA,80,NA,Fraser
2360,304,Chinook,1988,NA,412,NA,Fraser
2422,304,Chinook,1989,NA,415,NA,Fraser
2484,304,Chinook,1990,NA,275,NA,Fraser
2546,304,Chinook,1991,NA,242,NA,Fraser
2608,304,Chinook,1992,NA,713,NA,Fraser
2670,304,Chinook,1993,NA,241,NA,Fraser
2732,304,Chinook,1994,NA,343,NA,Fraser
2794,304,Chinook,1995,162,140,NA,Fraser
2856,304,Chinook,1996,292,263,NA,Fraser
2918,304,Chinook,1997,573,543,NA,Fraser
2980,304,Chinook,1998,567,535,NA,Fraser
3042,304,Chinook,1999,147,125,NA,Fraser
3104,304,Chinook,2000,404,372,NA,Fraser
3166,304,Chinook,2001,703,674,NA,Fraser
3228,304,Chinook,2002,512,484,NA,Fraser
3290,304,Chinook,2003,480,451,NA,Fraser
3352,304,Chinook,2004,202,202,NA,Fraser
3414,304,Chinook,2005,1491,1491,NA,Fraser
3476,304,Chinook,2006,1259,1259,NA,Fraser
3538,304,Chinook,2007,1968,1968,NA,Fraser
3600,304,Chinook,2008,234,234,NA,Fraser
3662,304,Chinook,2009,631,631,NA,Fraser
3724,304,Chinook,2010,1520,1520,NA,Fraser
3786,304,Chinook,2011,941,941,NA,Fraser
3848,304,Chinook,2012,624,624,NA,Fraser
3910,304,Chinook,2013,224,224,NA,Fraser
3972,304,Chinook,2014,383,383,NA,Fraser
4034,304,Chinook,2015,460,460,NA,Fraser
4096,304,Chinook,2016,238,238,NA,Fraser
4158,304,Chinook,2017,320,320,NA,Fraser
4220,304,Chinook,2018,144,144,NA,Fraser
4282,304,Chinook,2019,NA,178,NA,Fraser
4344,304,Chinook,2020,NA,191,NA,Fraser
4406,304,Chinook,2021,NA,134,NA,Fraser
4468,304,Chinook,2022,NA,275,NA,Fraser
6,305,Chinook,1950,NA,NA,NA,Fraser
68,305,Chinook,1951,NA,750,NA,Fraser
130,305,Chinook,1952,NA,1500,NA,Fraser
192,305,Chinook,1953,NA,1500,NA,Fraser
254,305,Chinook,1954,NA,750,NA,Fraser
316,305,Chinook,1955,NA,750,NA,Fraser
378,305,Chinook,1956,NA,1500,NA,Fraser
440,305,Chinook,1957,NA,1500,NA,Fraser
502,305,Chinook,1958,NA,3500,NA,Fraser
564,305,Chinook,1959,NA,750,NA,Fraser
626,305,Chinook,1960,NA,400,NA,Fraser
688,305,Chinook,1961,NA,400,NA,Fraser
750,305,Chinook,1962,NA,3500,NA,Fraser
812,305,Chinook,1963,NA,750,NA,Fraser
874,305,Chinook,1964,NA,1500,NA,Fraser
936,305,Chinook,1965,NA,400,NA,Fraser
998,305,Chinook,1966,NA,1500,NA,Fraser
1060,305,Chinook,1967,NA,750,NA,Fraser
1122,305,Chinook,1968,NA,400,NA,Fraser
1184,305,Chinook,1969,NA,200,NA,Fraser
1246,305,Chinook,1970,NA,1500,NA,Fraser
1308,305,Chinook,1971,NA,7500,NA,Fraser
1370,305,Chinook,1972,NA,750,NA,Fraser
1432,305,Chinook,1973,NA,750,NA,Fraser
1494,305,Chinook,1974,NA,500,NA,Fraser
1556,305,Chinook,1975,NA,300,NA,Fraser
1618,305,Chinook,1976,NA,750,NA,Fraser
1680,305,Chinook,1977,NA,700,NA,Fraser
1742,305,Chinook,1978,NA,150,NA,Fraser
1804,305,Chinook,1979,NA,250,NA,Fraser
1866,305,Chinook,1980,NA,200,NA,Fraser
1928,305,Chinook,1981,NA,325,NA,Fraser
1990,305,Chinook,1982,NA,300,NA,Fraser
2052,305,Chinook,1983,NA,300,NA,Fraser
2114,305,Chinook,1984,NA,NA,NA,Fraser
2176,305,Chinook,1985,NA,NA,NA,Fraser
2238,305,Chinook,1986,NA,300,NA,Fraser
2300,305,Chinook,1987,NA,350,NA,Fraser
2362,305,Chinook,1988,NA,850,NA,Fraser
2424,305,Chinook,1989,NA,375,NA,Fraser
2486,305,Chinook,1990,NA,450,NA,Fraser
2548,305,Chinook,1991,NA,150,NA,Fraser
2610,305,Chinook,1992,NA,300,NA,Fraser
2672,305,Chinook,1993,NA,175,NA,Fraser
2734,305,Chinook,1994,NA,NA,NA,Fraser
2796,305,Chinook,1995,NA,NA,NA,Fraser
2858,305,Chinook,1996,NA,NA,NA,Fraser
2920,305,Chinook,1997,NA,NA,NA,Fraser
2982,305,Chinook,1998,NA,NA,NA,Fraser
3044,305,Chinook,1999,NA,NA,NA,Fraser
3106,305,Chinook,2000,NA,NA,NA,Fraser
3168,305,Chinook,2001,NA,NA,NA,Fraser
3230,305,Chinook,2002,276,276,NA,Fraser
3292,305,Chinook,2003,180,180,NA,Fraser
3354,305,Chinook,2004,NA,NA,NA,Fraser
3416,305,Chinook,2005,188,188,NA,Fraser
3478,305,Chinook,2006,211,211,NA,Fraser
3540,305,Chinook,2007,103,103,NA,Fraser
3602,305,Chinook,2008,198,198,NA,Fraser
3664,305,Chinook,2009,105,105,NA,Fraser
3726,305,Chinook,2010,85,85,NA,Fraser
3788,305,Chinook,2011,178,178,NA,Fraser
3850,305,Chinook,2012,103,103,NA,Fraser
3912,305,Chinook,2013,NA,NA,NA,Fraser
3974,305,Chinook,2014,75,75,NA,Fraser
4036,305,Chinook,2015,NA,NA,NA,Fraser
4098,305,Chinook,2016,49,49,NA,Fraser
4160,305,Chinook,2017,74,74,NA,Fraser
4222,305,Chinook,2018,175,175,NA,Fraser
4284,305,Chinook,2019,NA,18,NA,Fraser
4346,305,Chinook,2020,NA,46,NA,Fraser
4408,305,Chinook,2021,NA,86,NA,Fraser
4470,305,Chinook,2022,NA,11,NA,Fraser
5,306,Chinook,1950,NA,NA,NA,Fraser
67,306,Chinook,1951,NA,1575,NA,Fraser
129,306,Chinook,1952,NA,1700,NA,Fraser
191,306,Chinook,1953,NA,800,NA,Fraser
253,306,Chinook,1954,NA,875,NA,Fraser
315,306,Chinook,1955,NA,825,NA,Fraser
377,306,Chinook,1956,NA,1050,NA,Fraser
439,306,Chinook,1957,NA,600,NA,Fraser
501,306,Chinook,1958,NA,800,NA,Fraser
563,306,Chinook,1959,NA,825,NA,Fraser
625,306,Chinook,1960,NA,700,NA,Fraser
687,306,Chinook,1961,NA,500,NA,Fraser
749,306,Chinook,1962,NA,450,NA,Fraser
811,306,Chinook,1963,NA,424,NA,Fraser
873,306,Chinook,1964,NA,425,NA,Fraser
935,306,Chinook,1965,NA,250,NA,Fraser
997,306,Chinook,1966,NA,125,NA,Fraser
1059,306,Chinook,1967,NA,100,NA,Fraser
1121,306,Chinook,1968,NA,75,NA,Fraser
1183,306,Chinook,1969,NA,400,NA,Fraser
1245,306,Chinook,1970,NA,300,NA,Fraser
1307,306,Chinook,1971,NA,125,NA,Fraser
1369,306,Chinook,1972,NA,425,NA,Fraser
1431,306,Chinook,1973,NA,325,NA,Fraser
1493,306,Chinook,1974,NA,350,NA,Fraser
1555,306,Chinook,1975,NA,925,NA,Fraser
1617,306,Chinook,1976,NA,925,NA,Fraser
1679,306,Chinook,1977,NA,2825,NA,Fraser
1741,306,Chinook,1978,NA,2475,NA,Fraser
1803,306,Chinook,1979,NA,3075,NA,Fraser
1865,306,Chinook,1980,NA,620,NA,Fraser
1927,306,Chinook,1981,NA,725,NA,Fraser
1989,306,Chinook,1982,NA,2080,NA,Fraser
2051,306,Chinook,1983,NA,1405,NA,Fraser
2113,306,Chinook,1984,NA,2850,NA,Fraser
2175,306,Chinook,1985,NA,430,NA,Fraser
2237,306,Chinook,1986,NA,25,NA,Fraser
2299,306,Chinook,1987,NA,NA,NA,Fraser
2361,306,Chinook,1988,NA,200,NA,Fraser
2423,306,Chinook,1989,NA,2400,NA,Fraser
2485,306,Chinook,1990,NA,5100,NA,Fraser
2547,306,Chinook,1991,NA,2523,NA,Fraser
2609,306,Chinook,1992,NA,1825,NA,Fraser
2671,306,Chinook,1993,NA,1300,NA,Fraser
2733,306,Chinook,1994,NA,2696,NA,Fraser
2795,306,Chinook,1995,NA,4652,NA,Fraser
2857,306,Chinook,1996,NA,1994,NA,Fraser
2919,306,Chinook,1997,NA,2857,NA,Fraser
2981,306,Chinook,1998,NA,2327,NA,Fraser
3043,306,Chinook,1999,NA,1235,NA,Fraser
3105,306,Chinook,2000,NA,1624,NA,Fraser
3167,306,Chinook,2001,NA,2212,NA,Fraser
3229,306,Chinook,2002,NA,177,NA,Fraser
3291,306,Chinook,2003,NA,1086,NA,Fraser
3353,306,Chinook,2004,NA,290,NA,Fraser
3415,306,Chinook,2005,650,377,NA,Fraser
3477,306,Chinook,2006,385,335,NA,Fraser
3539,306,Chinook,2007,378,62,NA,Fraser
3601,306,Chinook,2008,487,217,NA,Fraser
3663,306,Chinook,2009,898,3814,NA,Fraser
3725,306,Chinook,2010,166,1497,NA,Fraser
3787,306,Chinook,2011,254,874,NA,Fraser
3849,306,Chinook,2012,514,1888,NA,Fraser
3911,306,Chinook,2013,1566,3213,NA,Fraser
3973,306,Chinook,2014,606,2500,NA,Fraser
4035,306,Chinook,2015,1249,1009,NA,Fraser
4097,306,Chinook,2016,1160,80,NA,Fraser
4159,306,Chinook,2017,611,363,NA,Fraser
4221,306,Chinook,2018,724,29,NA,Fraser
4283,306,Chinook,2019,NA,43,NA,Fraser
4345,306,Chinook,2020,NA,2090,NA,Fraser
4407,306,Chinook,2021,NA,60,NA,Fraser
4469,306,Chinook,2022,NA,3012,NA,Fraser
3,307,Chinook,1950,NA,NA,NA,Fraser
65,307,Chinook,1951,NA,75,NA,Fraser
127,307,Chinook,1952,NA,200,NA,Fraser
189,307,Chinook,1953,NA,200,NA,Fraser
251,307,Chinook,1954,NA,75,NA,Fraser
313,307,Chinook,1955,NA,25,NA,Fraser
375,307,Chinook,1956,NA,75,NA,Fraser
437,307,Chinook,1957,NA,200,NA,Fraser
499,307,Chinook,1958,NA,25,NA,Fraser
561,307,Chinook,1959,NA,25,NA,Fraser
623,307,Chinook,1960,NA,25,NA,Fraser
685,307,Chinook,1961,NA,25,NA,Fraser
747,307,Chinook,1962,NA,150,NA,Fraser
809,307,Chinook,1963,NA,260,NA,Fraser
871,307,Chinook,1964,NA,NA,NA,Fraser
933,307,Chinook,1965,NA,150,NA,Fraser
995,307,Chinook,1966,NA,119,NA,Fraser
1057,307,Chinook,1967,NA,200,NA,Fraser
1119,307,Chinook,1968,NA,75,NA,Fraser
1181,307,Chinook,1969,NA,400,NA,Fraser
1243,307,Chinook,1970,NA,200,NA,Fraser
1305,307,Chinook,1971,NA,75,NA,Fraser
1367,307,Chinook,1972,NA,200,NA,Fraser
1429,307,Chinook,1973,NA,200,NA,Fraser
1491,307,Chinook,1974,NA,75,NA,Fraser
1553,307,Chinook,1975,NA,75,NA,Fraser
1615,307,Chinook,1976,NA,25,NA,Fraser
1677,307,Chinook,1977,NA,200,NA,Fraser
1739,307,Chinook,1978,NA,150,NA,Fraser
1801,307,Chinook,1979,NA,75,NA,Fraser
1863,307,Chinook,1980,NA,100,NA,Fraser
1925,307,Chinook,1981,NA,20,NA,Fraser
1987,307,Chinook,1982,NA,50,NA,Fraser
2049,307,Chinook,1983,NA,50,NA,Fraser
2111,307,Chinook,1984,NA,30,NA,Fraser
2173,307,Chinook,1985,NA,200,NA,Fraser
2235,307,Chinook,1986,NA,110,NA,Fraser
2297,307,Chinook,1987,NA,4,NA,Fraser
2359,307,Chinook,1988,NA,67,NA,Fraser
2421,307,Chinook,1989,NA,50,NA,Fraser
2483,307,Chinook,1990,NA,25,NA,Fraser
2545,307,Chinook,1991,NA,NA,NA,Fraser
2607,307,Chinook,1992,NA,NA,NA,Fraser
2669,307,Chinook,1993,NA,NA,NA,Fraser
2731,307,Chinook,1994,NA,NA,NA,Fraser
2793,307,Chinook,1995,NA,NA,NA,Fraser
2855,307,Chinook,1996,100,100,NA,Fraser
2917,307,Chinook,1997,100,100,NA,Fraser
2979,307,Chinook,1998,176,150,NA,Fraser
3041,307,Chinook,1999,220,198,NA,Fraser
3103,307,Chinook,2000,282,266,NA,Fraser
3165,307,Chinook,2001,422,400,NA,Fraser
3227,307,Chinook,2002,927,865,NA,Fraser
3289,307,Chinook,2003,782,729,NA,Fraser
3351,307,Chinook,2004,1543,43,NA,Fraser
3413,307,Chinook,2005,419,325,NA,Fraser
3475,307,Chinook,2006,321,269,NA,Fraser
3537,307,Chinook,2007,713,654,NA,Fraser
3599,307,Chinook,2008,682,628,NA,Fraser
3661,307,Chinook,2009,645,594,NA,Fraser
3723,307,Chinook,2010,617,617,NA,Fraser
3785,307,Chinook,2011,1509,1509,NA,Fraser
3847,307,Chinook,2012,328,328,NA,Fraser
3909,307,Chinook,2013,1043,1043,NA,Fraser
3971,307,Chinook,2014,346,346,NA,Fraser
4033,307,Chinook,2015,1238,1238,NA,Fraser
4095,307,Chinook,2016,105,105,NA,Fraser
4157,307,Chinook,2017,71,71,NA,Fraser
4219,307,Chinook,2018,NA,NA,NA,Fraser
4281,307,Chinook,2019,NA,302,NA,Fraser
4343,307,Chinook,2020,NA,26,NA,Fraser
4405,307,Chinook,2021,NA,32,NA,Fraser
4467,307,Chinook,2022,NA,38,NA,Fraser
1,308,Chinook,1950,NA,NA,NA,Fraser
63,308,Chinook,1951,NA,300,NA,Fraser
125,308,Chinook,1952,NA,200,NA,Fraser
187,308,Chinook,1953,NA,75,NA,Fraser
249,308,Chinook,1954,NA,NA,NA,Fraser
311,308,Chinook,1955,NA,400,NA,Fraser
373,308,Chinook,1956,NA,NA,NA,Fraser
435,308,Chinook,1957,NA,25,NA,Fraser
497,308,Chinook,1958,NA,4,NA,Fraser
559,308,Chinook,1959,NA,25,NA,Fraser
621,308,Chinook,1960,NA,50,NA,Fraser
683,308,Chinook,1961,NA,25,NA,Fraser
745,308,Chinook,1962,NA,200,NA,Fraser
807,308,Chinook,1963,NA,200,NA,Fraser
869,308,Chinook,1964,NA,145,NA,Fraser
931,308,Chinook,1965,NA,75,NA,Fraser
993,308,Chinook,1966,NA,15,NA,Fraser
1055,308,Chinook,1967,NA,25,NA,Fraser
1117,308,Chinook,1968,NA,25,NA,Fraser
1179,308,Chinook,1969,NA,25,NA,Fraser
1241,308,Chinook,1970,NA,25,NA,Fraser
1303,308,Chinook,1971,NA,25,NA,Fraser
1365,308,Chinook,1972,NA,25,NA,Fraser
1427,308,Chinook,1973,NA,50,NA,Fraser
1489,308,Chinook,1974,NA,50,NA,Fraser
1551,308,Chinook,1975,NA,200,NA,Fraser
1613,308,Chinook,1976,NA,50,NA,Fraser
1675,308,Chinook,1977,NA,25,NA,Fraser
1737,308,Chinook,1978,NA,50,NA,Fraser
1799,308,Chinook,1979,NA,25,NA,Fraser
1861,308,Chinook,1980,NA,200,NA,Fraser
1923,308,Chinook,1981,NA,30,NA,Fraser
1985,308,Chinook,1982,NA,16,NA,Fraser
2047,308,Chinook,1983,NA,30,NA,Fraser
2109,308,Chinook,1984,NA,50,NA,Fraser
2171,308,Chinook,1985,NA,240,NA,Fraser
2233,308,Chinook,1986,NA,NA,NA,Fraser
2295,308,Chinook,1987,NA,75,NA,Fraser
2357,308,Chinook,1988,NA,50,NA,Fraser
2419,308,Chinook,1989,NA,51,NA,Fraser
2481,308,Chinook,1990,NA,50,NA,Fraser
2543,308,Chinook,1991,NA,NA,NA,Fraser
2605,308,Chinook,1992,NA,100,NA,Fraser
2667,308,Chinook,1993,NA,200,NA,Fraser
2729,308,Chinook,1994,NA,35,NA,Fraser
2791,308,Chinook,1995,NA,NA,NA,Fraser
2853,308,Chinook,1996,NA,10,NA,Fraser
2915,308,Chinook,1997,31,31,NA,Fraser
2977,308,Chinook,1998,8,8,NA,Fraser
3039,308,Chinook,1999,NA,NA,NA,Fraser
3101,308,Chinook,2000,40,40,NA,Fraser
3163,308,Chinook,2001,97,97,NA,Fraser
3225,308,Chinook,2002,169,169,NA,Fraser
3287,308,Chinook,2003,89,89,NA,Fraser
3349,308,Chinook,2004,54,54,NA,Fraser
3411,308,Chinook,2005,NA,NA,NA,Fraser
3473,308,Chinook,2006,NA,NA,NA,Fraser
3535,308,Chinook,2007,NA,NA,NA,Fraser
3597,308,Chinook,2008,NA,NA,NA,Fraser
3659,308,Chinook,2009,17,17,NA,Fraser
3721,308,Chinook,2010,2,2,NA,Fraser
3783,308,Chinook,2011,11,11,NA,Fraser
3845,308,Chinook,2012,65,65,NA,Fraser
3907,308,Chinook,2013,34,34,NA,Fraser
3969,308,Chinook,2014,2,2,NA,Fraser
4031,308,Chinook,2015,6,6,NA,Fraser
4093,308,Chinook,2016,17,17,NA,Fraser
4155,308,Chinook,2017,8,8,NA,Fraser
4217,308,Chinook,2018,11,11,NA,Fraser
4279,308,Chinook,2019,NA,80,NA,Fraser
4341,308,Chinook,2020,NA,71,NA,Fraser
4403,308,Chinook,2021,NA,30,NA,Fraser
4465,308,Chinook,2022,NA,86,NA,Fraser
8,309,Chinook,1950,NA,NA,NA,Fraser
70,309,Chinook,1951,NA,NA,NA,Fraser
132,309,Chinook,1952,NA,100,NA,Fraser
194,309,Chinook,1953,NA,NA,NA,Fraser
256,309,Chinook,1954,NA,25,NA,Fraser
318,309,Chinook,1955,NA,25,NA,Fraser
380,309,Chinook,1956,NA,25,NA,Fraser
442,309,Chinook,1957,NA,25,NA,Fraser
504,309,Chinook,1958,NA,200,NA,Fraser
566,309,Chinook,1959,NA,25,NA,Fraser
628,309,Chinook,1960,NA,200,NA,Fraser
690,309,Chinook,1961,NA,200,NA,Fraser
752,309,Chinook,1962,NA,25,NA,Fraser
814,309,Chinook,1963,NA,25,NA,Fraser
876,309,Chinook,1964,NA,80,NA,Fraser
938,309,Chinook,1965,NA,750,NA,Fraser
1000,309,Chinook,1966,NA,NA,NA,Fraser
1062,309,Chinook,1967,NA,50,NA,Fraser
1124,309,Chinook,1968,NA,20,NA,Fraser
1186,309,Chinook,1969,NA,100,NA,Fraser
1248,309,Chinook,1970,NA,150,NA,Fraser
1310,309,Chinook,1971,NA,200,NA,Fraser
1372,309,Chinook,1972,NA,50,NA,Fraser
1434,309,Chinook,1973,NA,50,NA,Fraser
1496,309,Chinook,1974,NA,25,NA,Fraser
1558,309,Chinook,1975,NA,200,NA,Fraser
